mass_A
t,x,y
1.329661667E1,9.473653913E2,3.041260501E2
1.331330000E1,9.473485866E2,3.039197288E2
1.332998333E1,9.474819325E2,3.041549376E2
1.334666667E1,9.478111408E2,3.041936435E2
1.336335000E1,9.478694886E2,3.038589550E2
1.338003333E1,9.479118098E2,3.031409389E2
1.339671667E1,9.478612797E2,3.034444935E2
1.341340000E1,9.482001555E2,3.048891358E2
1.343008333E1,9.482758263E2,3.059596060E2
1.344676667E1,9.477709725E2,3.058171495E2
1.346345000E1,9.468339331E2,3.049780532E2
1.348013333E1,9.468489835E2,3.049242175E2
1.349681667E1,9.475009876E2,3.062900705E2
1.351350000E1,9.477562108E2,3.082338872E2
1.353018333E1,9.475935307E2,3.097786326E2
1.354686667E1,9.470553465E2,3.104257830E2
1.356355000E1,9.466613142E2,3.109015454E2
1.358023333E1,9.466229399E2,
1.359691667E1,9.475833333E2,3.151666667E2
1.361360000E1,9.477806015E2,3.181645869E2
1.363028333E1,9.477753697E2,3.209720921E2
1.364696667E1,9.478802703E2,3.233253499E2
1.366365000E1,9.478457627E2,3.255453885E2
1.368033333E1,9.477734240E2,3.280090205E2
1.369701667E1,9.478271579E2,3.309401328E2
1.371370000E1,9.480915812E2,3.340930179E2
1.373038333E1,9.482676708E2,3.372345737E2
1.374706667E1,9.485907925E2,3.406662831E2
1.376375000E1,9.482235769E2,3.434305305E2
1.378043333E1,9.476583303E2,3.466643981E2
1.379711667E1,9.477772283E2,3.497343337E2
1.381380000E1,9.479136002E2,3.526698445E2
1.383048333E1,9.481880024E2,3.554003941E2
1.384716667E1,9.483642505E2,3.581598819E2
1.386385000E1,9.485469620E2,3.609576186E2
1.388053333E1,9.487736989E2,3.641302067E2
1.389721667E1,9.485445416E2,3.676653112E2
1.391390000E1,9.482170936E2,3.711969022E2
1.393058333E1,9.484528520E2,3.748191631E2
1.394726667E1,9.485655107E2,3.780618447E2
1.396395000E1,9.486678752E2,3.815705908E2
1.398063333E1,9.486815764E2,3.853415191E2
1.399731667E1,9.486542849E2,3.892403030E2
1.401400000E1,9.489274410E2,3.932033657E2
1.403068333E1,9.487640193E2,3.969125978E2
1.404736667E1,9.487016275E2,4.008273182E2
1.406405000E1,9.486813042E2,4.045156940E2
1.408073333E1,9.486580934E2,4.082920755E2
1.409741667E1,9.492223261E2,4.124705862E2
1.411410000E1,9.495386468E2,4.162462897E2
1.413078333E1,9.494218960E2,4.201218015E2
1.414746667E1,9.493437232E2,4.238319682E2
1.416415000E1,9.495024665E2,4.274419410E2
1.418083333E1,9.493205195E2,4.312107698E2
1.419751667E1,9.494750634E2,4.351674867E2
1.421420000E1,9.496574848E2,4.392349689E2
1.423088333E1,9.495733611E2,4.431201840E2
1.424756667E1,9.496080804E2,4.470203689E2
1.426425000E1,9.496637005E2,4.510459967E2
1.428093333E1,9.489732732E2,4.543939601E2
1.429761667E1,9.491500615E2,4.580655710E2
1.431430000E1,9.494352380E2,4.612082880E2
1.433098333E1,9.494061237E2,4.641565552E2
1.434766667E1,9.492850891E2,4.673495270E2
1.436435000E1,9.493685336E2,4.709802226E2
1.438103333E1,9.493611659E2,4.742323839E2
1.439771667E1,9.495898364E2,4.777255758E2
1.441440000E1,9.495719985E2,4.808869566E2
1.443108333E1,9.497379501E2,4.841999234E2
1.444776667E1,9.496399657E2,4.874719952E2
1.446445000E1,9.496151901E2,4.909308580E2
1.448113333E1,9.495795912E2,4.940690028E2
1.449781667E1,9.496238953E2,4.970181513E2
1.451450000E1,9.495354801E2,4.993591109E2
1.453118333E1,9.494406299E2,5.013540396E2
1.454786667E1,9.495076084E2,5.030537399E2
1.456455000E1,9.495028274E2,5.041362175E2
1.458123333E1,9.496336720E2,5.049892365E2
1.459791667E1,9.496047598E2,5.050765202E2
