mass_A
t	x	y
4.477806667E1	4.728174406E2	5.479112046E2
4.479475000E1	4.934630596E2	5.258991999E2
4.481143333E1	5.197412066E2	5.001461065E2
4.482811667E1	5.522964424E2	4.722214643E2
4.484480000E1	5.909366557E2	4.431923192E2
4.486148333E1	6.356832335E2	4.144140552E2
4.487816667E1	6.862825371E2	3.876331920E2
4.489485000E1	7.427107704E2	3.639039938E2
4.491153333E1	8.039048641E2	3.442994329E2
4.492821667E1	8.681892463E2	3.303339609E2
4.494490000E1	9.338842862E2	3.222128060E2
4.496158333E1	9.997566642E2	3.202923665E2
4.497826667E1	1.064701066E3	3.248786496E2
4.499495000E1	1.127361410E3	3.349452162E2
4.501163333E1	1.186364497E3	3.502453032E2
4.502831667E1	1.241236537E3	3.698114383E2
4.504500000E1	1.290810484E3	3.920200732E2
4.506168333E1	1.334874027E3	4.158905144E2
4.507836667E1	1.372922368E3	4.401372281E2
4.509505000E1	1.405750363E3	4.640894743E2
4.511173333E1	1.433298163E3	4.864380609E2
4.512841667E1	1.455251053E3	5.062672821E2
4.514510000E1	1.471716370E3	5.223191727E2
4.516178333E1	1.483448600E3	5.342195058E2
4.517846667E1	1.490480822E3	5.420250113E2
4.519515000E1	1.492968702E3	5.447389951E2
4.521183333E1	1.491132555E3	5.429770165E2
4.522851667E1	1.484773929E3	5.363666931E2
4.524520000E1	1.473675729E3	5.254911651E2
4.526188333E1	1.458170074E3	5.098706942E2
4.527856667E1	1.437077900E3	4.903885903E2
4.529525000E1	1.410182088E3	4.678602444E2
4.531193333E1	1.377221806E3	4.434613977E2
4.532861667E1	1.338959802E3	4.185855619E2
4.534530000E1	1.294214944E3	3.939819716E2
4.536198333E1	1.243967141E3	3.714806459E2
4.537866667E1	1.189102373E3	3.515769750E2
4.539535000E1	1.130353255E3	3.359496968E2
4.541203333E1	1.068740335E3	3.259569338E2
4.542871667E1	1.005493139E3	3.210413280E2
4.544540000E1	9.421398625E2	3.222098215E2
4.546208333E1	8.799041421E2	3.288796364E2
4.547876667E1	8.198171199E2	3.407956468E2
4.549545000E1	7.634964152E2	3.570304771E2
4.551213333E1	7.108228331E2	3.769497170E2
4.552881667E1	6.633830460E2	3.992718035E2
4.554550000E1	6.211790017E2	4.232406334E2
4.556218333E1	5.847395091E2	4.474562635E2
4.557886667E1	5.533717837E2	4.712473987E2
4.559555000E1	5.273910437E2	4.931336302E2
4.561223333E1	5.068293116E2	5.126300993E2
4.562891667E1	4.908958992E2	5.287701858E2
4.564560000E1	4.793211536E2	5.409740776E2
4.566228333E1	4.727593194E2	5.487635765E2
4.567896667E1	4.698877905E2	5.515910323E2
4.569565000E1	4.714536189E2	5.502169356E2
4.571233333E1	4.772773088E2	5.436109068E2
4.572901667E1	4.877881706E2	5.327370025E2
4.574570000E1	5.031525497E2	5.173192295E2
4.576238333E1	5.231262348E2	4.985238891E2
4.577906667E1	5.487952432E2	4.764323947E2
4.579575000E1	5.793182989E2	4.523665852E2
4.581243333E1	6.154229177E2	4.276152506E2
4.582911667E1	6.573233787E2	4.029794854E2
4.584580000E1	7.047423482E2	3.798115742E2
4.586248333E1	7.571835500E2	3.593966849E2
4.587916667E1	8.133512589E2	3.424821354E2
4.589585000E1	8.727181034E2	3.301374685E2
4.591253333E1	9.331211849E2	3.228596497E2
4.592921667E1	9.939465075E2	3.212039406E2
4.594590000E1	1.053659922E3	3.245575075E2
4.596258333E1	1.111820131E3	3.327946708E2
4.597926667E1	1.167220548E3	3.456746490E2
4.599595000E1	1.218370149E3	3.619540878E2
4.601263333E1	1.265116194E3	3.807504461E2
4.602931667E1	1.306893457E3	4.012755201E2
4.604600000E1	1.343333318E3	4.219236062E2
4.606268333E1	1.374661933E3	4.424438147E2
4.607936667E1	1.400979702E3	4.615536588E2
4.609605000E1	1.422567511E3	4.782455799E2
4.611273333E1	1.438903847E3	4.924963270E2
4.612941667E1	1.450728978E3	5.031258102E2
4.614610000E1	1.457259945E3	5.093336384E2
4.616278333E1	1.459286888E3	5.113196581E2
4.617946667E1	1.457149060E3	5.092783295E2
4.619615000E1	1.450797411E3	5.031525054E2
4.621283333E1	1.439160465E3	4.930279322E2
4.622951667E1	1.423013984E3	4.790869967E2
4.624620000E1	1.401270183E3	4.614861848E2
4.626288333E1	1.374918414E3	4.423864471E2
4.627956667E1	1.342965729E3	4.212686477E2
4.629625000E1	1.305253358E3	3.999120084E2
4.631293333E1	1.262812358E3	3.794825307E2
4.632961667E1	1.215251765E3	3.602826694E2
4.634630000E1	1.163529251E3	3.441955148E2
4.636298333E1	1.108867515E3	3.320222448E2
4.637966667E1	1.051363275E3	3.240384312E2
4.639635000E1	9.932561793E2	3.210347327E2
4.641303333E1	9.351075585E2	3.229264060E2
4.642971667E1	8.773641577E2	3.292802129E2
4.644640000E1	8.228220460E2	3.402864997E2
4.646308333E1	7.710193696E2	3.547241076E2
4.647976667E1	7.227613134E2	3.723849007E2
4.649645000E1	6.790184837E2	3.919210428E2
4.651313333E1	6.400488444E2	4.126092289E2
4.652981667E1	6.061545592E2	4.337577847E2
4.654650000E1	5.772227120E2	4.539676524E2
4.656318333E1	5.532167979E2	4.723288219E2
4.657986667E1	5.339545074E2	4.882469451E2
4.659655000E1	5.196797162E2	5.013844629E2
4.661323333E1	5.097014729E2	5.107501433E2
4.662991667E1	5.040964835E2	5.164047077E2
4.664660000E1	5.023769102E2	5.179129753E2
4.666328333E1	5.052852582E2	5.151053386E2
4.667996667E1	5.125481442E2	5.081351277E2
4.669665000E1	5.242683129E2	4.973244426E2
4.671333333E1	5.405277649E2	4.830600291E2
4.673001667E1	5.618404853E2	4.658380155E2
4.674670000E1	5.880032629E2	4.464585681E2
4.676338333E1	6.190582753E2	4.257076607E2
4.678006667E1	6.556340234E2	4.042559894E2
4.679675000E1	6.964215205E2	3.838791902E2
4.681343333E1	7.422321720E2	3.646501888E2
4.683011667E1	7.923057733E2	3.483519591E2
4.684680000E1	8.453309394E2	3.353406013E2
4.686348333E1	9.001340087E2	3.262055611E2
4.688016667E1	9.561333984E2	3.218299650E2
4.689685000E1	1.012019161E3	3.217757976E2
4.691353333E1	1.066447460E3	3.259575923E2
4.693021667E1	1.119607307E3	3.343909579E2
4.694690000E1	1.169752956E3	3.461630021E2
4.696358333E1	1.215950400E3	3.605697743E2
4.698026667E1	1.258186825E3	3.773167232E2
4.699695000E1	1.295925509E3	3.948832084E2
4.701363333E1	1.328245716E3	4.123882209E2
4.703031667E1	1.356132241E3	4.295243993E2
4.704700000E1	1.379631037E3	4.451682345E2
4.706368333E1	1.398041566E3	4.584787146E2
4.708036667E1	1.412056401E3	4.691934119E2
4.709705000E1	1.421746252E3	4.769956954E2
4.711373333E1	1.426295021E3	4.809305150E2
4.713041667E1	1.426351580E3	4.810227242E2
4.714710000E1	1.422103715E3	4.774651829E2
4.716378333E1	1.413808052E3	4.709120123E2
4.718046667E1	1.400050721E3	4.605151850E2
4.719715000E1	1.382037650E3	4.470709489E2
4.721383333E1	1.358948418E3	4.313644445E2
4.723051667E1	1.331787202E3	4.147591108E2
4.724720000E1	1.298955197E3	3.968092655E2
4.726388333E1	1.261492076E3	3.789238957E2
4.728056667E1	1.219210907E3	3.620149988E2
4.729725000E1	1.173218540E3	3.471974305E2
4.731393333E1	1.123936025E3	3.352494232E2
4.733061667E1	1.072184012E3	3.268018939E2
4.734730000E1	1.018987785E3	3.225262130E2
4.736398333E1	9.654308025E2	3.217849795E2
4.738066667E1	9.118862738E2	3.254696332E2
4.739735000E1	8.601369042E2	3.329911404E2
4.741403333E1	8.108107662E2	3.440892891E2
4.743071667E1	7.643712539E2	3.578473809E2
4.744740000E1	7.212468372E2	3.739518532E2
4.746408333E1	6.823777879E2	3.913814536E2
4.748076667E1	6.479820415E2	4.093761093E2
4.749745000E1	6.183468769E2	4.270430816E2
4.751413333E1	5.932566889E2	4.435757592E2
4.753081667E1	5.724744254E2	4.586308504E2
4.754750000E1	5.563440424E2	4.711432517E2
4.756418333E1	5.443943116E2	4.808955758E2
4.758086667E1	5.370437754E2	4.871086674E2
4.759755000E1	5.339813749E2	4.899054945E2
4.761423333E1	5.350214950E2	4.891158404E2
4.763091667E1	5.403319580E2	4.847161938E2
4.764760000E1	5.501233726E2	4.767897966E2
4.766428333E1	5.642293217E2	4.652186559E2
4.768096667E1	5.826857268E2	4.513146850E2
4.769765000E1	6.059788648E2	4.352482750E2
4.771433333E1	6.337288767E2	4.178419561E2
4.773101667E1	6.660614182E2	3.997243415E2
4.774770000E1	7.027329634E2	3.818775252E2
4.776438333E1	7.440382068E2	3.649638185E2
4.778106667E1	7.891709109E2	3.501034049E2
4.779775000E1	8.370229201E2	3.377360112E2
4.781443333E1	8.869422331E2	3.286864748E2
4.783111667E1	9.382027824E2	3.233730979E2
4.784780000E1	9.898010261E2	3.216603643E2
4.786448333E1	1.040481854E3	3.238731003E2
4.788116667E1	1.090062062E3	3.297203996E2
4.789785000E1	1.137209205E3	3.385155119E2
4.791453333E1	1.181687100E3	3.502052967E2
4.793121667E1	1.222377847E3	3.637853174E2
4.794790000E1	1.258992350E3	3.783295684E2
4.796458333E1	1.291755866E3	3.938982018E2
4.798126667E1	1.319606726E3	4.083737632E2
4.799795000E1	1.343400369E3	4.220697815E2
4.801463333E1	1.362307716E3	4.341666801E2
4.803131667E1	1.376937858E3	4.440841332E2
4.804800000E1	1.387252175E3	4.514835468E2
4.806468333E1	1.393282519E3	4.557922603E2
4.808136667E1	1.394957130E3	4.569780027E2
4.809805000E1	1.392155709E3	4.549781634E2
